video_id,positive_comments,neutral_comments,negative_comments
AcvnU-qZxqY,8,19,8
AcWOhnKvz2k,0,0,0
acX24ysl1U0,34,12,4
aCz-QXMeFvg,1,1,0
aczIT_FgGMY,4,2,0
acZPNh_kRPA,2,3,0
ad-nQeOxkO4,0,0,0
ad0kb8LkSg4,16,5,9
AD46wbu5mx8,1,0,0
ad5d_FDfKWA,3,39,8
aD6HoHUhy3o,5,2,2
Ad6r9o1_6pk,2,0,0
aD8ApxUPCmk,1,1,2
aD8gZaCuM5c,8,1,1
ada2WVjR7z4,0,0,0
ADctoJj_2YQ,24,22,4
ADDCyP1-zmw,0,5,0
adEjkNd0MiI,1,0,1
aDeXGgIfg-U,4,4,0
AdG6yxekiLI,8,36,6
adgNm_hR5Kg,0,10,0
adHjp-P9dOY,19,7,2
aDIBDP3pzFI,17,19,14
ADiTh4P054o,0,11,0
aDjD18cyipk,0,0,0
aDkfBJS3yzg,1,6,0
ADkQmJ2BR5w,2,13,1
adlzofZOyXI,10,0,0
ADm3Ge05YHk,8,3,0
AdMa7q3pD6Y,0,2,0
AdmAqwyV89Q,3,4,3
adRA-90CHUE,37,10,3
adtvDuNhfIs,5,2,1
AdU4ywzIpdY,1,1,1
aduC2oEMm0Y,1,31,5
aDV8z-JirH8,9,33,8
ADw5LWdTyko,5,6,1
aDWCvg85uH0,4,1,1
AdX6dAk6ATw,1,2,1
aDxoymTghic,2,6,0
ADykR5uoJu0,18,26,6
ADz3SG0s5ps,16,10,3
ad_MwhfglDg,23,15,2
ae1HxY7-WFg,1,0,0
Ae40vY1l21E,1,0,0
AE8Vy7sK5WA,0,0,0
AeABdL2_vvI,10,3,3
Aebxs2c65uM,4,0,0
aEC-V4-7YRQ,0,1,0
aEc33desVhQ,12,7,1
AEchB24IxCA,0,0,0
aeCNsW1R9xw,0,16,0
AEehTYjpQT4,22,0,3
Aefo4t0VuBE,0,4,0
AegQ88I2GJo,12,1,2
aehapj9Xrn0,10,8,0
aeim_QAvrCU,7,3,0
AEiqXvtfwz4,2,2,0
AeJDYyv04sE,5,1,1
Ael6Pouuv1Q,0,1,0
aEl9_OQlAm0,0,0,0
aeLCKDPJIWc,0,0,0
Aeli8ATn0oQ,15,7,1
AEmQLqzIby4,0,1,0
AEN22N7v6MU,0,0,0
AeNxQTLRScU,0,13,8
AeOhXVD0KrE,6,41,3
AeqXX3ikQKU,2,3,2
AEsjCf0GsLo,0,2,0
aEsTRIACiQk,0,4,1
AETEQfPgVmM,2,0,1
aeTETy4E1Us,1,5,1
AETX2Pf5lQ8,1,6,0
AEU16bmfW7A,1,1,0
aEuxomq2TQ0,0,0,0
AevCi0c-Uz8,1,12,0
aEVRefgA4Bw,0,0,0
AeW8qO3_4IY,1,0,2
AExE29r7yBo,2,7,2
AeY8ctrOSJ8,0,0,0
aEYjCZ2JVW0,9,7,3
aEz4cl1CMKc,0,0,0
AEZrGxkfrjw,13,4,0
aEz_jaZeXAY,23,1,3
Ae_tQs0UJRk,3,35,12
AF0dw-H_o9c,0,0,0
AF0QFGwq1wE,7,40,3
AF1ro_zMwFo,37,10,3
Af70FkJ_xjg,3,26,1
aF74aQUwxoU,1,2,0
AF8aBgwtops,23,8,1
Af8oZqVcYfg,0,1,0
Af9F7F2G8ig,0,3,1
AF9l2t9VMV0,0,1,0
afAaEvy-NMQ,36,3,1
AfAcF5AwFMw,20,8,2
afDbo_le8nQ,0,0,0
AFDi9mjMBzc,1,1,0
AFdiQkXxdIE,7,8,3
aFEUOnDiKU0,22,2,0
AFfOpoilsbI,2,2,0
AfG3j6uHQRs,0,4,0
afgqy1R3SN0,17,8,2
AfGs0fhTBo0,0,3,0
afhzGRhX-ow,2,1,0
afilkouuiJo,13,4,3
aFJLw5pNPK4,3,0,2
aFjomsBEzNQ,3,1,0
AfkT3ikTIq0,1,0,0
AFL9iuOUeB4,0,1,0
aFLClP5n0fs,4,4,2
afMhbwtXbVM,1,0,0
afoQwGZQ1Z0,0,12,0
AFrHOTLJdcc,1,0,1
AFrnA_OOwWY,6,1,3
AFrUDf_ijnc,5,8,28
afs8nOcAD4k,9,2,1
AfsHoRO49fY,8,3,2
aFSZsyQEpJg,0,4,0
AFtKv-heSmA,3,25,14
AFUQ-tOZ84I,1,0,1
afvbBd4rs7c,0,3,0
afVtegXM2ok,0,3,0
aFVvCBDYS58,11,2,0
aFw-rYFlqMM,7,0,0
aFwPDk1bsDo,2,0,4
aFxQcf9q2OQ,5,11,3
afYOLWCmOS0,34,13,3
AfZca_AyuXs,0,0,0
AfzFN6B7f_U,20,21,9
Ag-pL7vB8EU,29,12,9
aG-Yjpt8VEQ,1,0,0
AG0FleQ2RSo,17,5,4
aG1jRpK9nSY,1,9,0
aG1ryYAkSRw,7,0,1
aG30k-R-1lM,5,3,1
ag5BDUskTss,3,19,0
aG6ES148bxI,0,0,0
Ag9kZHJThoY,7,1,0
aGaHnd1m_w4,1,5,2
AGAME3ecBVA,0,22,0
AGcnmCKBsyw,0,0,0
Agfi98apg88,0,0,0
aGFOazDaMlY,25,5,0
aGH5Y7mX4nA,15,21,14
aGhqumcE6_w,24,22,4
aGjw11O8_V0,0,1,0
agKIxL6W-FE,1,1,0
AGm95tVCqUM,2,1,3
Ago6lVpQJQo,1,49,0
AgOSx8DExpY,36,4,10
aGPnhSFKyaA,17,19,14
AGpnLbpQOSU,4,1,0
agq4GN_y-lQ,0,0,0
AGrDttiGbKA,32,12,6
agTKZVobWmA,0,0,0
AGU8vVvBsHA,18,23,9
aGueqcWJw4Q,1,2,0
agUVsHl2Zbo,15,21,14
aGWlw6kVxyo,0,4,0
agWPXkZIZ2g,0,0,0
aGX8cDIPHHc,44,5,1
AG_6GBacdFE,2,1,1
AG_u44Jtz08,25,15,10
AG_Uq5-trGE,0,0,0
ah0FVu1ELBw,27,12,11
aH0U6J0wrbY,12,2,4
aH0_dAtKofw,16,12,4
AH2fW5RaUVE,25,12,13
Ah67QKXeXSo,0,3,0
aH6SrJOL4gE,15,2,0
AhcTLQ8zBe8,4,7,2
AhEqXPHZ78Q,0,0,0
AhjjPVog6Mg,4,2,0
aHl3bNi_89Q,0,3,0
AHNC5QiSxfU,19,5,2
AhPPt8YjWWs,0,1,0
aHq96yxK4ac,2,2,0
aHqYRRb87Qk,1,0,0
ahqZBp8NmGo,3,0,3
AHRk75VIFKw,3,0,0
AhrVRrlFSsU,26,10,5
aHsKn8h-R-4,18,4,9
AhTIkrMqeOc,20,3,2
AHttLUHmXxo,12,7,3
AhUKFTdmfoQ,1,0,0
AHvFNUT_dNg,14,16,9
ahwe0rEjM2s,9,3,0
AhXVA7SsW-Q,0,1,0
ai0byYapTLE,6,1,0
Ai0fMNfrdhg,6,1,1
ai0sniizKHY,0,0,0
AI2aHgC8taI,0,0,0
aI3AX3XXaWI,3,0,0
aI7NO189iPY,0,27,0
aI8L1qwikDM,2,1,3
Ai9597WuE3w,14,12,4
aI9QDb1DQZA,0,1,0
AiAD9gjOU8w,5,2,0
aiAJfQ-mL_E,1,41,6
aib8SXDd5_8,2,23,2
AiCa_AIkqv8,2,1,1
aidb0rJlASM,6,42,2
aieJwTGWrJw,28,13,9
aifd5G_vif8,0,2,0
AiFJnNN9DB8,5,41,4
aiIH2WFfNuM,8,7,0
aIKEq4kYx-s,1,0,0
aikVUp3k0CE,0,4,0
aiMrF_9BYPs,2,2,0
AiMu8TCo4q8,8,4,1
AinDWk5gnsk,2,3,0
aINEymjPBEk,0,6,0
AinyI228tBg,1,1,1
aIPoirxd0ik,20,5,3
aIR50QIC-60,5,2,0
AirxNhILXro,0,0,0
AisOOhFS74E,0,1,0
AiSrMJ4Sccs,0,17,0
AisW2T5GKFU,6,3,0
AitgNgchUxQ,42,6,2
aIuSsXoLp1s,35,10,5
AiVYlPhUdi0,0,0,0
aiw-XNW6Q2I,3,3,0
aiWVjG0wcDA,0,0,0
aIxfSqahTIQ,4,0,2
aJ2wNynX5v8,0,1,1
aJ6_yBngW1c,1,0,1
AJbFkNd_5bc,27,17,6
AJbnihrQ8kY,0,29,1
AJbPlz1xGuE,1,4,0
aJCsBqXHLkI,1,0,0
AJCXSttk9PY,0,0,1
aJDhfOL0IOw,3,10,0
ajDip19yLNE,37,10,3
aJDSA9sz-vw,0,2,0
aJgZZBLBUjE,15,17,18
aJhUU_dGs74,0,0,0
AJjda3ivWTA,11,10,0
AjKHMa1ycVY,1,1,0
AJlEIgRTJew,0,0,1
ajLUShBh37A,0,0,0
AjMKkdFIGYQ,3,9,0
AjNjVO3C03Y,0,0,0
AJO71ZRNOBU,22,18,10
AjO76rn9DUo,3,1,0
aJOCvxdFjPU,0,1,2
AjPafAyw4zY,4,3,3
AJPekp9EvUw,0,0,2
ajpI18eJO4Y,0,0,0
AjQGcPeTQ3k,2,5,0
aJrdGcG0E4A,1,3,0
AjrtvmKvsSA,1,0,1
AjStZFnCT4c,1,1,1
AJtSqmUPXSg,22,9,3
ajTY8GcReH8,1,0,1
AjUBe6fsiQM,0,7,0
AjuQyFPKlb0,4,3,3
AJVoCGetaxc,1,1,1
AjwAvnS4BRE,0,0,0
ajwe1PnmEtc,1,2,0
AJWhJ1NkvSM,1,5,1
AJY1cLvrGVA,19,3,0
ajY89b4xxRM,20,16,14
Ajyhv0UZ38s,0,48,2
aJYkjWiGOfI,0,8,1
aJZeYzHzzeE,0,0,0
AK4TbdsOljo,1,15,8
AK69p7FP43w,2,0,1
ak6fU7Acxi4,30,7,2
aK7NfMPcXm8,2,15,7
AK9J7PVsm94,0,18,0
aK9WSd56DXQ,0,0,0
AkAlSOpWnj4,1,0,0
AkdpcRFbAso,7,1,1
aKeo5IB94sI,6,2,1
AkeYao0Jjs4,1,49,0
AKfkv6YjOYU,1,18,0
AKfN98yDils,6,0,3
akFS4DEhxcU,4,7,12
AKhyvGkS5Vs,6,3,3
akLgLG6pYuc,1,0,0
aKLJe1UQ-Ew,0,0,0
akmiB-LWxxc,29,2,1
AKOCakmgZso,0,3,2
aKoKVA4Vcu0,4,0,0
akP5NSyzpjw,2,2,0
akrNSHOVjUA,4,0,9
akrOBnLhznI,21,20,9
aKsA9BEu45k,3,1,1
AkTp8jbqTmQ,0,3,0
aktsmSf_7Dk,10,3,0
aktznkPJa_o,0,1,0
aKu1lclohX0,2,3,2
aKU1YCpbrHk,0,3,0
aKvSkBIP1Ds,13,4,5
akwwAOQ0rhI,0,0,0
aL-NIkneaJs,3,38,9
al2dy2hdnCM,1,16,1
Al2iBOo8YiE,0,36,0
Al5OzmeKuA8,4,1,0
Al6OYdDghPw,7,0,0
Al6y20r7DJI,0,0,0
al7ZJdG3XYk,2,0,0
al8bPA6zNgs,7,5,2
aL8FmvlmslA,0,0,0
aL8qNGXDuVU,3,2,0
Al9KcS1LYjQ,22,15,13
ALA9ZiIxpzI,1,4,1
AlAK7Gh2sd0,1,6,0
ALBeDjpF7mo,12,2,0
Albfu6IgX7k,7,3,1
Albz1FcAIoA,0,7,1
ALektdx0bC8,1,0,0
aleR4Z5cKDU,11,9,3
aLfzNQUCyRg,0,6,0
aLgHlhyAYNA,3,2,3
Alh89d0-5xg,6,3,1
ALIGd4wBvwQ,3,32,4
AlJERYDTfG0,29,12,2
alMgPg1_wcc,0,0,0
ALNMRpSWEn4,12,3,1
aloPXuBLkDs,1,0,1
alOT2SPk8Q4,8,2,1
Als4mxqnPMQ,25,12,13
alsouZcFhrI,1,11,0
aLUaUZg0GGw,0,0,0
aLUgW1c5NiU,4,32,14
alvef9gKKJk,0,0,0
AlV_S17t8LM,0,0,0
aLWbtmr3RvM,4,0,0
aLXFMlTAIng,0,12,0
AlxyzYr97JU,6,8,1
aLyChXBhMA4,3,40,7
alyTgLjWNQA,8,1,1
Alzth1XGmpc,0,2,0
aLzYM4-k5zg,1,0,0
Am2oyKtz5L4,36,7,7
AM3xaa4hJag,4,3,0
Am4cFIqregM,17,5,2
am6crnVHy5k,12,2,0
AM6rB5WenaI,9,1,0
AM7BwF9LRwM,0,9,3
Am8Q2I9EO80,1,49,0
Am9vtxB-H_k,0,2,2
Amb08N05_Ww,20,13,17
AMBH5L6x3dQ,8,4,3
amC1Mn0tNb4,2,3,3
amCwMo4EDzE,3,3,3
aMdpbivOhqo,0,3,0
ameYXQhwaAE,1,34,2
amF-sMdUub0,0,5,2
aMHQJ2AuUXE,0,2,0
amHX-6jB0bw,8,1,2
AmiP961fJ2Q,4,28,6
amizNxlh1KM,23,17,10
Amk1PGyr3Gc,1,0,0
aMkl8GHOMEg,13,1,7
AMKwdzKjpTU,37,6,7
AMp3-lGwduw,6,2,3
AMPJtbsKPpg,7,1,2
Amqepi0kbUA,2,0,0
aMrhTf0-hjw,32,12,6
aMSjP0tzmsE,5,3,1
AmSNobM6ebM,30,14,6
AMt2C4UhmAE,0,0,0
amV6BIva8Zw,1,6,2
amvt9S8l3fU,7,5,6
aMXj-IsrdbI,13,7,2
AMxjKtY1Z_M,11,0,0
AmYQaQRY20I,22,24,4
aMYx57cpFzI,0,4,0
amYZAyKjjYo,12,3,3
aMzARP15FeM,25,22,3
An-hGEGOVvI,6,7,1
AN1fkyMNBU8,4,10,2
AN2Jg7b-3tI,0,7,1
An2x9j9mQ2s,0,22,0
AN39uYyq44s,28,17,5
AN4nGr_xeRw,11,30,9
an5Tkuv0zxs,16,15,8
An6V5aeHotc,0,1,8
aN6ZNzFkRE8,0,9,0
AN7fzAtDyxY,4,4,3
AN7hyyKY_1A,1,3,3
An81TfOQNiE,0,0,0
ANC1R4y0WNs,7,11,5
ANChnQxLZTU,37,6,7
ANClvbJKXdU,0,1,1
ANDD__IqJTI,33,12,5
aNDxtNYesFE,10,4,0
AnEcQ4DFHKU,1,3,0
aNEg9kwo-zg,0,3,1
anfLld_ye64,0,0,0
ANgTto2juYE,26,14,10
ANjby-ePqto,26,17,7
AnJZyxdxVU8,1,3,1
ANkY2UwTyRk,1,1,1
aNlFYobZr0k,28,15,7
ANMETseuUTY,1,0,0
ANnFX5ZWDUE,0,0,0
ANNJd3Vw9jg,0,1,1
ANNu__bgsKw,12,2,4
aNp2GgP0ve8,28,15,7
anPBRpWe2A4,19,15,16
aNPXoynTP5s,34,16,0
AnQn7olelpg,10,8,4
ANRr2qgVGXU,0,4,0
aNUiAU1hAKk,0,0,0
anVkm3jCyls,0,2,0
anvVjPn3YLY,4,1,0
AnX4nlL2fN0,6,41,3
ANxPnCGo4vo,26,17,7
anZa7vcX1Z8,0,1,1
Ao031XgJElQ,5,22,2
AO0fi3OzfSQ,1,4,0
Ao1wbdK6gE4,36,12,2
aO4JNRVLbIc,2,6,2
AO7kMGtapcQ,6,37,7
aO8pj66V-Ig,0,21,1
AO8_2O1LN7w,0,3,0
AOA3erBRiNQ,23,19,8
AoaGYqWijYo,4,5,5
aObBHXsc_iw,27,15,8
aOBwuDoXVXI,1,0,0
AODCtKhPAJY,6,4,2
AOeKy0jY1Jw,22,3,4
aoF49SE4p3o,3,2,1
aofdZF7DPkg,4,1,1
AOfr6VuPI9g,1,0,1
Aog2Pqr6pmM,7,2,1
AoH94QxDUOg,30,14,6
aOHXg2h9nNA,7,36,7
aOJGSpRM-kw,0,11,0
AOJxJCtggEU,0,3,0
AOK2n5zOd18,2,1,1
aOm2s7vCoRw,2,2,1
AoMPtyQEu5k,8,0,0
AONwuAcMz_0,1,1,0
aOokn8nGti4,0,1,0
aoQnPRJ6y0E,2,0,0
aOrL_LXCXD4,4,1,1
aoRwPPrY9z8,7,4,3
aoSjefUfJeE,1,0,0
AOSszGj5biw,2,5,0
aOutiu_WMBw,18,16,16
aoVgb3Y9yYI,0,0,0
AovhmALuun4,7,4,2
AOy-n5rTr8U,2,7,0
AOYCcnYRLYU,1,1,0
aoZAwWlzbhc,20,24,6
aOzomGar4dY,0,1,0
Ap1CV03eHD4,9,2,2
aP2amH6DOsM,2,0,0
Ap5ARxAeYGY,8,0,0
aP83iHQdhjg,5,9,6
ap8lweqNtjg,11,4,1
AP8zs59M2Rw,0,2,0
APA1TOYGqo0,2,1,0
apaCWI1TeIQ,10,14,2
apbsNBJXSEQ,1,13,1
APC4A1trLtg,7,0,0
apCD5COJTSs,0,0,0
aPCLQnpmbc0,7,6,0
apdjiRUg_zk,12,2,0
aPeK1kpE-YY,1,1,1
aPGiITPq6v0,2,1,2
ApHR6kdQc00,19,9,2
aPIZrB1yZ0I,1,0,0
aPkbOjk3mfQ,3,0,1
AplvbVjmntI,11,8,0
ApMCwh6NKeM,0,1,0
apNC1KsFrMA,3,4,0
apoM0by9O0Q,21,13,13
AppygrSPYLs,1,0,0
ApRAv8aHbn8,0,0,0
apsdu5sKpjI,30,13,7
APt-QRFT6Nw,0,0,0
aPT8_2vmruE,2,0,2
APTTyMxC4i0,2,3,1
ApvspngBox8,6,1,0
aPWJGVBsTPY,21,9,5
APwyEfkHqzs,10,6,6
ApwyKpSXeTI,25,8,13
ApX5fkxsHtw,2,18,1
apzT3oS07rg,0,1,0
apz_rI9F3vk,0,0,0
AP_fZ5eZWZ8,3,23,4
aP_v85ZM0s4,3,0,2
aq0j6LitUNI,7,0,0
aQ0MyKA3Pag,2,2,0
aq1zq6z3lMk,17,9,6
AQ59NQk3bLU,6,2,0
Aq5NNjBCoCk,0,0,0
Aq5nxPSIlsI,23,23,4
AQ68KORvMXE,4,0,3
Aq6u3pM_qvU,0,3,0
aq6xlDlmXJo,1,0,0
Aq6yVjf5ecI,0,0,0
Aq8oiuIS5vo,13,1,0
aq8xiNYbvGM,13,3,1
aq8y0g7sNVk,0,2,0
AqbDOnol0XU,0,1,0
AqbvyIuHzBo,2,0,0
AQc1C44o85g,0,0,0
AqcMhQ2RE8E,0,0,0
aQd4VarDEg0,14,10,5
aQdAmjoDSp8,3,0,0
AQDdDQlKhpE,37,9,4
aQdFMkeK-Sg,4,11,7
aQesCIbRufw,1,0,1
AqFFo1xhJpE,26,16,8
aqFm_MVz-9Q,0,1,0
AQGn-N5ucOs,6,0,4
aqhxfuMSFeI,0,1,0
AqIczTWTSCc,27,18,5
aQj0MF9iDe4,37,8,5
aQkk7d7jk4A,19,31,0
AQNVUJ8uUMw,0,0,1
aQq6tyo9frQ,0,1,0
aqr-sr9Gkdg,2,1,0
aQRmoxUaluc,31,1,0
aQsA2jn34gU,0,25,0
aQsvIqOVSso,14,22,14
aQsYEpaH14o,1,11,4
aQUd2l_QIsw,22,15,13
aQUj6qUiBiE,2,12,4
aQv3-27YS08,2,0,0
AQWYAZf4fjU,2,13,0
AqX440r2Ors,10,0,1
aqyFUzPO_SA,1,1,0
AQ_ra1S7ePE,6,4,3
ar11PVdUm0c,10,2,0
aR4ALESSIBU,2,3,0
ar4H-mcqwDw,2,0,0
AR9ytQM7WSc,8,34,8
ARatdZd3968,0,2,0
ARb8VTr6pmo,5,3,3
arbrJqmJ89A,3,2,0
ARc1b1tibNQ,5,1,0
arc_ZNRcqzU,3,0,0
aREvHbd0COg,17,5,4
ArF7nmeki90,1,1,0
ArfOPIMQtKY,9,4,0
argqSCY9Q7A,3,0,0
ARiFzElA3-A,2,6,4
ARIj_T5bz7U,40,7,3
ARj2PAFVsGE,2,5,1
ARjCUNpFsow,0,1,1
arKgUXW4a9g,0,1,0
arkKpOtjGxg,9,1,1
aRM59HP0ORE,30,16,4
ARo6AE-w3no,0,1,0
arog77pZ-A0,7,1,2
arohPSeWGtI,0,1,0
arOneM1ngik,7,30,13
arpD-vJI84A,13,2,2
aRq4eNsdud4,0,4,0
aRqQ2u0JuxU,1,0,0
arQZ2m0hMSU,20,7,0
arS9UxHRaJk,12,37,1
arSKgoQk7gE,3,1,1
ARyGE9_7p9o,0,1,1
ARZib4sKcxQ,4,0,1
AS-t45gP0Ao,31,7,10
As2gUvrKmYg,0,1,0
aS4Gz0GF8Tk,2,5,1
aS4HEqn2Dd8,0,6,1
as5a0sb32Uw,5,43,2
aS8aZJnTajk,27,20,3
aSaJOXTlcuY,10,3,2
ascgBVP1bZk,16,7,7
asD8lQFY8_A,19,11,16
AsEBJsHt7_s,1,13,0
AsEDSXBFKxI,3,2,1
AsejGjwfFWs,23,13,14
aSeNDtEwgOE,1,2,1
aseoZBR2xvE,4,4,2
asGcjIpo6W8,1,0,0
ASgnUGU2Z1E,0,0,0
aSGyQD3h7Lc,3,2,4
ash9ZUgkdbc,1,2,0
AsHcW0HJITU,0,4,0
AShGG2SQZcQ,0,5,0
aSHtTXfINfc,0,0,1
AshUcdLbC28,0,1,0
AsHv6f8kgHc,21,12,1
ASK2lKQan6k,14,5,6
Ask3TnB-1pA,41,5,1
aSkdinjLgWE,20,7,3
aSlwsAOx0K4,1,0,0
Asm55k7aYDI,9,2,2
aSn4QjCRKBk,0,0,0
ASNsuC33cJA,26,20,4
ASNzan5BZA4,22,24,4
asOwwbFqnqw,1,1,3
ASPe1G16Zvk,34,14,2
aSQjt8Dhykk,4,3,2
aSrjsBgxM0U,4,4,4
aSs-u-keRhU,15,14,21
aSSAXx2ilKU,0,0,0
AssCj367gZE,0,45,0
astB4-K9wEM,0,2,1
ASUDs9oviB4,29,11,4
aSvE0pFPOqQ,0,0,0
ASWP-of8qko,0,0,0
asx0uE5qZf8,23,12,15
AsyfEnDs1M4,2,31,1
asZzBU82DcI,1,1,0
aS_fSauRCBw,0,20,0
AS_NnFkqJro,14,2,0
AT3iix7cCRA,34,11,5
aT3k9jariZQ,0,3,0
At43E4VSD1k,15,16,3
aT5C6cnGuiM,0,1,0
AT6CuGxym8Y,20,5,1
aT6ERFpZLwg,0,3,0
aT7193E5fMk,29,15,6
aT7v3MKSMKI,18,27,5
aT8HOuqJat0,12,2,0
ATaA7GSndu4,11,16,15
aTaqfwf3lEI,23,8,19
atArk9sycuo,0,0,0
ATbfM1hmeeo,13,9,2
ATC6X6hxHNE,3,4,3
AtdCbZwt6bg,0,0,1
aTDFH6Bl12Q,19,25,6
Atdot5yA_4Q,31,11,3
AtDRTaK6ijI,27,18,2
aTEHnitPdZQ,0,0,0
aTg-xV7tzR0,3,12,4
aTgagmsu3ac,0,1,0
ATGEC9TM2ew,4,37,9
atGJpLgSaWs,4,0,0
ATGnCPgFZkY,0,17,0
atj4KDIR3CI,0,0,0
ATJN0TxSuok,8,40,2
aTkhKoL14BA,1,7,1
ATl3UsjHaPE,2,4,0
atLD7Eg42L4,1,2,1
aTldqQPL33M,7,11,0
atn5Ou0Wb2E,0,4,0
ATnobltk-lA,0,6,0
aTNoj-PS0_A,18,23,9
AtosCAMNMwE,15,33,2
aTovvgvaf-I,10,1,6
atrMtOC65BI,0,3,0
atrpRykmefk,29,17,4
ATRVBUNT9ik,6,2,0
atSE0n55pbo,0,0,0
ATSfaptYX-Y,1,1,0
ATSjVBW7Ls4,1,2,0
Atu-E4Aj7EQ,0,4,0
ATV8ekYkVsM,20,13,17
atvCf6vqsug,0,0,0
Atwb0bCrwQs,0,0,1
AtwgShzv1FE,24,10,7
AtWQA2YJ5O4,1,0,0
ATYB4qyVG3A,3,1,0
AtyvDCE6eho,29,7,0
AtzAHEG9UUQ,2,0,0
aTzNPB4JCYo,2,0,0
Au-BwOczM6E,0,1,0
aU0dKCyNcQQ,3,5,1
au0eo0rSyFA,18,21,11
au0UvGcmYJI,2,12,2
au16zIA5MPI,11,3,2
Au1w_1bDX8A,5,2,0
AU3psn92NIE,2,15,10
aU5DCbDSZIc,0,4,0
au6icMKEzTM,19,2,0
AUAqcoeZtuc,2,2,1
aUbRf2zjCcI,33,15,2
AUD2P4LT2EI,5,0,0
AUe-uO_5e18,1,2,1
augVJS0L_qc,1,8,2
auhfyWIt854,5,1,0
AuJLExlkcBA,11,1,3
auk-OaRmbts,3,0,0
AUNExgFhu-c,3,3,0
aUPk1s2tEpA,1,1,0
aUpTxNgj4BE,4,2,0
aupYwvPFOqU,19,9,22
auTEpQ3YVWs,0,0,0
auUuaakknc4,6,3,1
aUWkF282uzY,4,28,0
AuWuyW1J4D4,14,15,11
aUx9ha8ntS8,20,24,6
auyqoDXV2dE,1,0,0
aUzjRwNrIBs,5,12,1
aU_bR7N7y0Y,0,1,0
aV6-P8GWXaM,3,0,0
AV6oDInYd1w,3,10,1
Av6suP-PpbM,0,1,0
Av711D1dylY,0,0,0
AV7y2c7AMyI,0,12,0
av8zWgmO_Jc,9,12,1
aVa2PzZg9H4,14,24,10
AVaB8n1qDpw,0,0,0
AVAmrAb6FZA,10,40,0
AVbpJXmWSYY,8,0,0
aVCckzXwEow,0,1,0
Avd09o02mT8,0,1,0
avdGYi_8Foo,3,0,0
avdH4pi8-Tc,0,1,2
ave0zJYmqZc,0,0,0
aveNsK3uR8Y,20,26,4
Avfput4GTKM,1,3,0
avfRCMmolLw,16,4,3
avHF7X804Qs,5,5,1
AvhhYJX7xH8,1,1,0
AvHXefLlZ7E,1,0,1
aVIb6cvrBgw,31,16,3
AVIgsgX3soI,0,0,0
avIoWs2o6oU,41,9,0
AviozCqHWLU,1,1,0
avjy0TS7glE,0,0,0
avmMrzvamAs,3,1,1
avmZ2aK4xy8,0,0,0
AVoD9sbfVbQ,1,8,1
avoROcf9_Jc,3,0,0
AvR1nKo98zY,19,23,8
AVSDhdnGg1o,3,9,5
aVtgFP86C_M,0,1,0
avWmcanBliw,0,0,1
AVYoisjub9U,2,2,0
aW-wZjYLM8U,0,1,0
AW1mGFvjRok,19,21,10
Aw2cUo2CmUs,21,5,9
aW2iKG-XoGo,4,4,0
Aw31ssbxHEI,1,1,0
aw47Vp3LLnQ,12,0,0
aw74AEQdklU,4,0,1
AW8Fz9Z-884,8,8,4
aWAxXa_UzBA,1,2,0
AwaYGj3WDU0,3,8,0
awbuQgLt_CU,5,3,1
Awc0Tu4TlL4,11,10,5
AwCio7s-DOY,3,1,1
awDt6xVX9U8,1,14,3
awDyhzxO3IY,18,14,10
AWE4ZJIFKUE,6,0,1
awEoqEM431o,18,21,11
AWFyMEx6bfc,11,38,1
aWH8SGRyCi0,7,25,2
awHq2TEZxRg,1,0,1
awJc9OqXQs8,1,0,0
awm7ze9yJsI,4,1,1
aWMHDCEViKs,1,33,0
aWMoVHkChf8,19,4,3
AWn4bUS_X6Y,28,12,10
AWN77IC_YTI,8,7,2
AwnIAeBwe6o,23,19,8
AwOd8y2_X6k,6,1,0
aWoTi2Q9vhk,0,1,0
aWRY2KnKPMs,1,1,0
AwsqHBeZsS4,37,10,3
awtfq62t7Rs,8,0,0
awtJjry4P2M,2,47,1
AwUUTJlxIu8,0,5,0
AWV2fZdgN4c,27,14,9
AWW7qe1zfKw,0,7,0
AWwjOBD4PvU,0,0,0
aWzQo_as2y0,1,0,0
awZSZR00fyI,1,2,3
Ax0EMoZr3PI,0,2,0
Ax0ruBMgNBo,0,2,0
Ax6T6yo6V1M,1,0,3
ax8UZ2dLR4E,18,13,4
AXa3f8cMsCM,6,5,0
aXaCae5KjBU,0,1,0
AXAgqXvVLZA,1,4,4
AxAv-msYyl0,1,1,0
AxbU_sVboMQ,19,5,6
axCWiym_cig,7,5,1
AxdfjlWI7Ko,33,13,4
AXE25xduWgo,38,10,2
AxEt_xp0Mws,16,18,16
AXfcDTXIx0M,0,1,0
AxfxSeoCy0U,1,0,0
AXGUbNDUO5c,2,9,0
aXh6ltxpU2s,17,2,5
AXha59o8HKk,3,2,3
AxHsIvKyWoE,0,0,0
aXHvnU7qObw,0,0,0
aXjbP7sMsuY,1,3,0
AxkocOnlJtU,1,0,0
axLhjpkpu1k,3,1,0
aXmi3xdKS28,5,3,1
aXnAKPdnfyw,0,17,0
axO7pA8eSNk,0,0,0
axOmCmkf1p4,3,2,0
axPaplI_H3s,1,45,4
AxPBuYKBmR8,0,0,0
aXQcGsaU1QE,0,11,0
AxqGjUTjiiY,1,0,1
aXQWXPYcrMo,20,23,7
AXS1Jn6HYdI,4,0,0
